age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,Private,157759,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,143720,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,25,United-States,<=50K
47,Private,78009,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,29535,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
41,Self-emp-not-inc,298466,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
50,Private,312842,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
65,Self-emp-inc,177425,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,10605,0,50,United-States,>50K
21,Private,334310,HS-grad,9,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,43407,12th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
54,Private,52288,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
19,Self-emp-not-inc,175820,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,20,United-States,<=50K
37,Private,248919,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K
57,Private,97449,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
24,?,137898,Assoc-acdm,12,Divorced,?,Unmarried,White,Male,0,0,50,United-States,<=50K
60,?,142922,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,133658,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,80,United-States,<=50K
42,Self-emp-not-inc,191814,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,?,<=50K
21,Private,47281,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,245029,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,209540,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,10520,0,40,United-States,>50K
43,Private,97473,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
31,Private,219115,HS-grad,9,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
45,Private,316280,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,England,>50K
40,Private,178002,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,400485,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
47,Local-gov,242521,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
23,Private,191494,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
23,Private,122323,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K
63,Self-emp-inc,100419,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19,?,240177,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
55,Self-emp-not-inc,190542,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,2174,50,United-States,>50K
43,Private,47069,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
58,Private,98776,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,0,0,33,United-States,>50K
35,Private,267485,Assoc-voc,11,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
26,Private,246025,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
25,Private,204424,Bachelors,13,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,193175,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,117164,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
30,State-gov,144764,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1902,48,,>50K
53,Private,184306,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
40,State-gov,190512,11th,7,Never-married,Adm-clerical,Not-in-family,Black,Female,3674,0,40,United-States,<=50K
36,Private,207256,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,52,United-States,<=50K
42,Private,139068,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,?,<=50K
36,Private,32328,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
45,Private,178319,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States,>50K
33,Private,193480,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,>50K
33,Local-gov,217364,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,99323,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
40,Private,287680,Masters,14,Separated,Protective-serv,Not-in-family,White,Male,0,1974,40,United-States,<=50K
68,Private,237095,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Private,213427,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,40,Mexico,<=50K
23,Private,190103,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,222020,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
19,Private,454829,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
19,,403426,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,251901,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,243153,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
43,Self-emp-not-inc,318761,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2415,99,United-States,>50K
35,Private,104097,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,195803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
18,Private,187346,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,9,?,<=50K
63,Self-emp-not-inc,227845,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2377,30,Cuba,<=50K
19,Private,117789,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,<=50K
21,?,244084,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
46,Private,100560,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
32,Private,279432,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,173705,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,53181,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,118606,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
67,Self-emp-not-inc,192385,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,15831,0,35,United-States,>50K
30,Private,143083,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,?,273354,HS-grad,9,Never-married,?,Own-child,White,Female,0,1602,40,United-States,<=50K
50,Private,181497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,180303,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K
43,Private,46566,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,85894,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,?,>50K
41,Local-gov,247082,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
57,Private,200027,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,38,United-States,<=50K
25,Federal-gov,57924,Some-college,10,Never-married,Tech-support,Own-child,Black,Male,14084,0,40,United-States,>50K
18,State-gov,342587,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
35,Private,21206,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
32,Self-emp-not-inc,338942,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K
44,Private,236851,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
39,Private,240854,11th,7,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,30,United-States,<=50K
22,Private,161092,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
41,Private,190767,Assoc-voc,11,Separated,Tech-support,Unmarried,Black,Female,0,0,4,United-States,<=50K
34,Private,147280,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7688,0,60,United-States,>50K
43,Private,117363,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
30,Private,91964,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,3908,0,40,United-States,<=50K
64,Self-emp-inc,199517,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,139278,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,25,United-States,<=50K
22,Private,220104,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
50,Federal-gov,490871,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
45,Private,99350,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,195632,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,<=50K
45,Private,131413,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,45,United-States,<=50K
55,Private,118141,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,United-States,>50K
23,Private,181820,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,30,United-States,<=50K
46,Private,27802,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
18,?,350293,11th,7,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
50,Private,400914,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K
25,Private,341644,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
50,Private,240112,HS-grad,9,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,State-gov,257543,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,30,United-States,<=50K
27,Private,472692,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,283097,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,14344,0,40,United-States,>50K
44,Private,311251,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
42,Private,242521,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,48,United-States,>50K
21,Private,181557,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
34,Private,238043,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Japan,>50K
45,Private,363578,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,48,United-States,<=50K
42,Self-emp-inc,111289,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
38,Private,274968,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K
28,Private,169786,Assoc-voc,11,Separated,Sales,Not-in-family,White,Female,0,1564,50,United-States,>50K
22,,387195,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,?,83411,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
29,Private,303928,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
29,Private,107458,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Private,157562,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,180246,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,6849,0,35,United-States,<=50K
22,Private,264534,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,United-States,<=50K
45,State-gov,174194,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
37,Self-emp-not-inc,141085,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
30,Local-gov,42520,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,415469,Some-college,10,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,30,United-States,<=50K
52,Private,79581,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
60,Private,107450,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
24,?,199443,Assoc-voc,11,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
48,Private,76830,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
23,Private,268782,10th,6,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,40,Ecuador,<=50K
44,Local-gov,80933,Bachelors,13,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,60135,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,210955,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2002,60,United-States,<=50K
34,Private,143083,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,<=50K
23,Private,149210,Some-college,10,Never-married,Sales,Other-relative,Black,Female,0,0,40,United-States,<=50K
60,Private,247652,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,2001,40,United-States,<=50K
29,Private,179462,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,1504,40,United-States,<=50K
25,Private,279959,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,349542,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,55,United-States,<=50K
48,Private,185981,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,69358,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
21,Private,162667,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
87,Self-emp-not-inc,107411,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States,<=50K
47,Private,99070,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
60,Self-emp-inc,210064,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
39,Private,47915,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,35315,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
39,Private,30474,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
51,Private,83121,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,?,>50K
18,Private,152641,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
54,Self-emp-inc,180970,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Self-emp-not-inc,244554,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,Greece,>50K
44,Private,312606,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Federal-gov,99911,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
37,Private,375068,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,Mexico,<=50K
22,Private,199011,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
59,Private,203731,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
23,Federal-gov,201683,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,211184,10th,6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,108506,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
31,Private,226648,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
46,Federal-gov,27672,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
64,Self-emp-not-inc,221127,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
40,State-gov,262038,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,132125,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,348194,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,35,United-States,<=50K
37,Private,188976,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
50,Local-gov,187923,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1887,40,United-States,>50K
46,Private,138226,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,163115,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
76,Self-emp-not-inc,28460,7th-8th,4,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,20,United-States,<=50K
