Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
1093,1,2015-07-13,12117.0,1081.0,1.0,1,0,1,
1096,1,2015-07-13,7317.0,674.0,1.0,1,0,1,
1097,1,2015-07-13,11365.0,2597.0,1.0,1,0,0,
1098,1,2015-07-13,7915.0,926.0,1.0,1,0,1,
1099,1,2015-07-13,11239.0,1323.0,1.0,1,0,0,
1100,1,2015-07-13,8016.0,737.0,1.0,1,0,1,
1101,1,2015-07-13,15931.0,1368.0,1.0,1,0,0,
1103,1,2015-07-13,7990.0,525.0,1.0,1,0,0,
1104,1,2015-07-13,7122.0,501.0,1.0,1,0,0,
1106,1,2015-07-13,7794.0,701.0,1.0,1,0,0,
1107,1,2015-07-13,9584.0,883.0,1.0,1,0,0,
1108,1,2015-07-13,10540.0,909.0,1.0,1,0,1,
1109,1,2015-07-13,6963.0,577.0,1.0,1,0,0,
1110,1,2015-07-13,6509.0,628.0,1.0,1,0,0,
1111,1,2015-07-13,8528.0,542.0,1.0,1,0,1,
1113,1,2015-07-13,10104.0,853.0,1.0,1,0,0,
1114,1,2015-07-13,28156.0,3592.0,1.0,1,0,0,
1115,1,2015-07-13,10598.0,641.0,1.0,1,0,0,
1,7,2015-07-12,0.0,0.0,0.0,0,0,0,
2,7,2015-07-12,0.0,0.0,0.0,0,0,0,
3,7,2015-07-12,0.0,0.0,0.0,0,0,0,
4,7,2015-07-12,0.0,0.0,0.0,0,0,0,
5,7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,7,2015-07-12,0.0,0.0,0.0,0,0,0,
7,7,2015-07-12,0.0,0.0,0.0,0,0,0,
8,7,2015-07-12,0.0,0.0,0.0,0,0,0,
9,7,2015-07-12,0.0,0.0,0.0,0,0,0,
10,7,2015-07-12,0.0,0.0,0.0,0,0,0,
11,7,2015-07-12,0.0,0.0,0.0,0,0,0,
13,7,2015-07-12,0.0,0.0,0.0,0,0,0,
14,7,2015-07-12,0.0,0.0,0.0,0,0,0,
15,7,2015-07-12,0.0,0.0,0.0,0,0,0,
16,7,2015-07-12,0.0,0.0,0.0,0,0,0,
17,7,2015-07-12,0.0,0.0,0.0,0,0,0,
18,7,2015-07-12,0.0,0.0,0.0,0,0,0,
19,7,2015-07-12,0.0,0.0,0.0,0,0,0,
21,7,2015-07-12,0.0,0.0,0.0,0,0,0,
22,7,2015-07-12,0.0,0.0,0.0,0,0,0,
23,7,2015-07-12,0.0,0.0,0.0,0,0,0,
27,7,2015-07-12,0.0,0.0,0.0,0,0,0,
28,7,2015-07-12,0.0,0.0,0.0,0,0,0,
30,7,2015-07-12,0.0,0.0,0.0,0,0,0,
31,7,2015-07-12,0.0,0.0,0.0,0,0,0,
32,7,2015-07-12,0.0,0.0,0.0,0,0,0,
34,7,2015-07-12,0.0,0.0,0.0,0,0,0,
35,7,2015-07-12,0.0,0.0,0.0,0,0,0,
36,7,2015-07-12,0.0,0.0,0.0,0,0,0,
38,7,2015-07-12,0.0,0.0,0.0,0,0,0,
39,7,2015-07-12,0.0,0.0,0.0,0,0,0,
40,7,2015-07-12,0.0,0.0,0.0,0,0,0,
41,7,2015-07-12,0.0,0.0,0.0,0,0,0,
43,7,2015-07-12,0.0,0.0,0.0,0,0,0,
45,7,2015-07-12,0.0,0.0,0.0,0,0,0,
46,7,2015-07-12,0.0,0.0,0.0,0,0,0,
47,7,2015-07-12,0.0,0.0,0.0,0,0,0,
48,7,2015-07-12,0.0,0.0,0.0,0,0,0,
49,7,2015-07-12,0.0,0.0,0.0,0,0,0,
50,7,2015-07-12,0.0,0.0,0.0,0,0,0,
51,7,2015-07-12,0.0,0.0,0.0,0,0,0,
52,7,2015-07-12,0.0,0.0,0.0,0,0,0,
53,7,2015-07-12,0.0,0.0,0.0,0,0,0,
54,7,2015-07-12,0.0,0.0,0.0,0,0,0,
55,7,2015-07-12,0.0,0.0,0.0,0,0,0,
56,7,2015-07-12,0.0,0.0,0.0,0,0,0,
57,7,2015-07-12,0.0,0.0,0.0,0,0,0,
60,7,2015-07-12,0.0,0.0,0.0,0,0,0,
61,7,2015-07-12,0.0,0.0,0.0,0,0,0,
62,7,2015-07-12,0.0,0.0,0.0,0,0,0,
63,7,2015-07-12,0.0,0.0,0.0,0,0,0,
64,7,2015-07-12,0.0,0.0,0.0,0,0,0,
65,7,2015-07-12,0.0,0.0,0.0,0,0,0,
66,7,2015-07-12,0.0,0.0,0.0,0,0,0,
67,7,2015-07-12,0.0,0.0,0.0,0,0,0,
69,7,2015-07-12,0.0,0.0,0.0,0,0,0,
70,7,2015-07-12,0.0,0.0,0.0,0,0,0,
71,7,2015-07-12,0.0,0.0,0.0,0,0,0,
72,7,2015-07-12,0.0,0.0,0.0,0,0,0,
74,7,2015-07-12,0.0,0.0,0.0,0,0,0,
75,7,2015-07-12,0.0,0.0,0.0,0,0,0,
76,7,2015-07-12,0.0,0.0,0.0,0,0,0,
77,7,2015-07-12,0.0,0.0,0.0,0,0,0,
78,7,2015-07-12,0.0,0.0,0.0,0,0,0,
79,7,2015-07-12,0.0,0.0,0.0,0,0,0,
80,7,2015-07-12,0.0,0.0,0.0,0,0,0,
82,7,2015-07-12,0.0,0.0,0.0,0,0,0,
83,7,2015-07-12,0.0,0.0,0.0,0,0,0,
84,7,2015-07-12,0.0,0.0,0.0,0,0,0,
86,7,2015-07-12,0.0,0.0,0.0,0,0,0,
89,7,2015-07-12,0.0,0.0,0.0,0,0,0,
90,7,2015-07-12,0.0,0.0,0.0,0,0,0,
91,7,2015-07-12,0.0,0.0,0.0,0,0,0,
93,7,2015-07-12,0.0,0.0,0.0,0,0,0,
94,7,2015-07-12,0.0,0.0,0.0,0,0,0,
96,7,2015-07-12,0.0,0.0,0.0,0,0,0,
97,7,2015-07-12,0.0,0.0,0.0,0,0,0,
98,7,2015-07-12,0.0,0.0,0.0,0,0,0,
101,7,2015-07-12,0.0,0.0,0.0,0,0,0,
102,7,2015-07-12,0.0,0.0,0.0,0,0,0,
103,7,2015-07-12,0.0,0.0,0.0,0,0,0,
104,7,2015-07-12,0.0,0.0,0.0,0,0,0,
105,7,2015-07-12,0.0,0.0,0.0,0,0,0,
106,7,2015-07-12,0.0,0.0,0.0,0,0,0,
107,7,2015-07-12,0.0,0.0,0.0,0,0,0,
108,7,2015-07-12,0.0,0.0,0.0,0,0,0,
109,7,2015-07-12,0.0,0.0,0.0,0,0,0,
110,7,2015-07-12,0.0,0.0,0.0,0,0,0,
113,7,2015-07-12,0.0,0.0,0.0,0,0,0,
114,7,2015-07-12,0.0,0.0,0.0,0,0,0,
115,7,2015-07-12,0.0,0.0,0.0,0,0,0,
117,7,2015-07-12,0.0,0.0,0.0,0,0,0,
119,7,2015-07-12,0.0,0.0,0.0,0,0,0,
120,7,2015-07-12,0.0,0.0,0.0,0,0,0,
121,7,2015-07-12,0.0,0.0,0.0,0,0,0,
123,7,2015-07-12,0.0,0.0,0.0,0,0,0,
125,7,2015-07-12,0.0,0.0,0.0,0,0,0,
126,7,2015-07-12,0.0,0.0,0.0,0,0,0,
127,7,2015-07-12,0.0,0.0,0.0,0,0,0,
128,7,2015-07-12,0.0,0.0,0.0,0,0,0,
132,7,2015-07-12,0.0,0.0,0.0,0,0,0,
133,7,2015-07-12,0.0,0.0,0.0,0,0,0,
134,7,2015-07-12,0.0,0.0,0.0,0,0,0,
135,7,2015-07-12,0.0,0.0,0.0,0,0,0,
136,7,2015-07-12,0.0,0.0,0.0,0,0,0,
137,7,2015-07-12,0.0,0.0,0.0,0,0,0,
138,7,2015-07-12,0.0,0.0,0.0,0,0,0,
141,7,2015-07-12,0.0,0.0,0.0,0,0,0,
142,7,2015-07-12,0.0,0.0,0.0,0,0,0,
143,7,2015-07-12,0.0,0.0,0.0,0,0,0,
144,7,2015-07-12,0.0,0.0,0.0,0,0,0,
145,7,2015-07-12,0.0,0.0,0.0,0,0,0,
146,7,2015-07-12,0.0,0.0,0.0,0,0,0,
147,7,2015-07-12,0.0,0.0,0.0,0,0,0,
148,7,2015-07-12,0.0,0.0,0.0,0,0,0,
151,7,2015-07-12,0.0,0.0,0.0,0,0,0,
154,7,2015-07-12,0.0,0.0,0.0,0,0,0,
155,7,2015-07-12,0.0,0.0,0.0,0,0,0,
156,7,2015-07-12,0.0,0.0,0.0,0,0,0,
157,7,2015-07-12,0.0,0.0,0.0,0,0,0,
158,7,2015-07-12,0.0,0.0,0.0,0,0,0,
159,7,2015-07-12,0.0,0.0,0.0,0,0,0,
160,7,2015-07-12,0.0,0.0,0.0,0,0,0,
161,7,2015-07-12,0.0,0.0,0.0,0,0,0,
162,7,2015-07-12,0.0,0.0,0.0,0,0,0,
163,7,2015-07-12,0.0,0.0,0.0,0,0,0,
164,7,2015-07-12,0.0,0.0,0.0,0,0,0,
165,7,2015-07-12,0.0,0.0,0.0,0,0,0,
166,7,2015-07-12,0.0,0.0,0.0,0,0,0,
168,7,2015-07-12,0.0,0.0,0.0,0,0,0,
169,7,2015-07-12,0.0,0.0,0.0,0,0,0,
171,7,2015-07-12,0.0,0.0,0.0,0,0,0,
172,7,2015-07-12,0.0,0.0,0.0,0,0,0,
173,7,2015-07-12,0.0,0.0,0.0,0,0,0,
174,7,2015-07-12,0.0,0.0,0.0,0,0,0,
176,7,2015-07-12,0.0,0.0,0.0,0,0,0,
177,7,2015-07-12,0.0,0.0,0.0,0,0,0,
178,7,2015-07-12,0.0,0.0,0.0,0,0,0,
179,7,2015-07-12,0.0,0.0,0.0,0,0,0,
180,7,2015-07-12,0.0,0.0,0.0,0,0,0,
182,7,2015-07-12,0.0,0.0,0.0,0,0,0,
184,7,2015-07-12,0.0,0.0,0.0,0,0,0,
186,7,2015-07-12,0.0,0.0,0.0,0,0,0,
187,7,2015-07-12,0.0,0.0,0.0,0,0,0,
188,7,2015-07-12,0.0,0.0,0.0,0,0,0,
189,7,2015-07-12,0.0,0.0,0.0,0,0,0,
190,7,2015-07-12,0.0,0.0,0.0,0,0,0,
191,7,2015-07-12,0.0,0.0,0.0,0,0,0,
192,7,2015-07-12,0.0,0.0,0.0,0,0,0,
193,7,2015-07-12,0.0,0.0,0.0,0,0,0,
194,7,2015-07-12,0.0,0.0,0.0,0,0,0,
195,7,2015-07-12,0.0,0.0,0.0,0,0,0,
196,7,2015-07-12,0.0,0.0,0.0,0,0,0,
197,7,2015-07-12,0.0,0.0,0.0,0,0,0,
198,7,2015-07-12,0.0,0.0,0.0,0,0,0,
199,7,2015-07-12,0.0,0.0,0.0,0,0,0,
200,7,2015-07-12,0.0,0.0,0.0,0,0,0,
201,7,2015-07-12,0.0,0.0,0.0,0,0,0,
203,7,2015-07-12,0.0,0.0,0.0,0,0,0,
205,7,2015-07-12,0.0,0.0,0.0,0,0,0,
206,7,2015-07-12,0.0,0.0,0.0,0,0,0,
207,7,2015-07-12,0.0,0.0,0.0,0,0,0,
209,7,2015-07-12,2488.0,283.0,1.0,0,0,0,
211,7,2015-07-12,0.0,0.0,0.0,0,0,0,
212,7,2015-07-12,0.0,0.0,0.0,0,0,0,
214,7,2015-07-12,0.0,0.0,0.0,0,0,0,
215,7,2015-07-12,0.0,0.0,0.0,0,0,0,
216,7,2015-07-12,0.0,0.0,0.0,0,0,0,
218,7,2015-07-12,0.0,0.0,0.0,0,0,0,
219,7,2015-07-12,0.0,0.0,0.0,0,0,0,
220,7,2015-07-12,0.0,0.0,0.0,0,0,0,
221,7,2015-07-12,0.0,0.0,0.0,0,0,0,
222,7,2015-07-12,0.0,0.0,0.0,0,0,0,
223,7,2015-07-12,0.0,0.0,0.0,0,0,0,
224,7,2015-07-12,0.0,0.0,0.0,0,0,0,
225,7,2015-07-12,0.0,0.0,0.0,0,0,0,
226,7,2015-07-12,0.0,0.0,0.0,0,0,0,
228,7,2015-07-12,0.0,0.0,0.0,0,0,0,
230,7,2015-07-12,0.0,0.0,0.0,0,0,0,
231,7,2015-07-12,0.0,0.0,0.0,0,0,0,
232,7,2015-07-12,0.0,0.0,0.0,0,0,0,
233,7,2015-07-12,0.0,0.0,0.0,0,0,0,
234,7,2015-07-12,0.0,0.0,0.0,0,0,0,
236,7,2015-07-12,0.0,0.0,0.0,0,0,0,
237,7,2015-07-12,0.0,0.0,0.0,0,0,0,
238,7,2015-07-12,0.0,0.0,0.0,0,0,0,
239,7,2015-07-12,0.0,0.0,0.0,0,0,0,
240,7,2015-07-12,0.0,0.0,0.0,0,0,0,
241,7,2015-07-12,0.0,0.0,0.0,0,0,0,
242,7,2015-07-12,0.0,0.0,0.0,0,0,0,
243,7,2015-07-12,0.0,0.0,0.0,0,0,0,
244,7,2015-07-12,0.0,0.0,0.0,0,0,0,
246,7,2015-07-12,0.0,0.0,0.0,0,0,0,
247,7,2015-07-12,0.0,0.0,0.0,0,0,0,
248,7,2015-07-12,0.0,0.0,0.0,0,0,0,
250,7,2015-07-12,0.0,0.0,0.0,0,0,0,
251,7,2015-07-12,0.0,0.0,0.0,0,0,0,
252,7,2015-07-12,0.0,0.0,0.0,0,0,0,
253,7,2015-07-12,0.0,0.0,0.0,0,0,0,
254,7,2015-07-12,0.0,0.0,0.0,0,0,0,
255,7,2015-07-12,0.0,0.0,0.0,0,0,0,
256,7,2015-07-12,0.0,0.0,0.0,0,0,0,
259,7,2015-07-12,15585.0,3005.0,1.0,0,0,0,
260,7,2015-07-12,0.0,0.0,0.0,0,0,0,
262,7,2015-07-12,32271.0,4623.0,1.0,0,0,0,
263,7,2015-07-12,0.0,0.0,0.0,0,0,0,
264,7,2015-07-12,0.0,0.0,0.0,0,0,0,
265,7,2015-07-12,0.0,0.0,0.0,0,0,0,
266,7,2015-07-12,0.0,0.0,0.0,0,0,0,
267,7,2015-07-12,0.0,0.0,0.0,0,0,0,
268,7,2015-07-12,0.0,0.0,0.0,0,0,0,
269,7,2015-07-12,0.0,0.0,0.0,0,0,0,
271,7,2015-07-12,0.0,0.0,0.0,0,0,0,
272,7,2015-07-12,0.0,0.0,0.0,0,0,0,
273,7,2015-07-12,0.0,0.0,0.0,0,0,0,
277,7,2015-07-12,0.0,0.0,0.0,0,0,0,
279,7,2015-07-12,0.0,0.0,0.0,0,0,0,
280,7,2015-07-12,0.0,0.0,0.0,0,0,0,
282,7,2015-07-12,0.0,0.0,0.0,0,0,0,
283,7,2015-07-12,0.0,0.0,0.0,0,0,0,
284,7,2015-07-12,0.0,0.0,0.0,0,0,0,
285,7,2015-07-12,0.0,0.0,0.0,0,0,0,
286,7,2015-07-12,0.0,0.0,0.0,0,0,0,
289,7,2015-07-12,0.0,0.0,0.0,0,0,0,
290,7,2015-07-12,0.0,0.0,0.0,0,0,0,
291,7,2015-07-12,0.0,0.0,0.0,0,0,0,
293,7,2015-07-12,0.0,0.0,0.0,0,0,0,
294,7,2015-07-12,0.0,0.0,0.0,0,0,0,
295,7,2015-07-12,0.0,0.0,0.0,0,0,0,
296,7,2015-07-12,0.0,0.0,0.0,0,0,0,
298,7,2015-07-12,0.0,0.0,0.0,0,0,0,
299,7,2015-07-12,4961.0,527.0,1.0,0,0,0,
300,7,2015-07-12,0.0,0.0,0.0,0,0,0,
301,7,2015-07-12,0.0,0.0,0.0,0,0,0,
302,7,2015-07-12,0.0,0.0,0.0,0,0,0,
303,7,2015-07-12,0.0,0.0,0.0,0,0,0,
304,7,2015-07-12,0.0,0.0,0.0,0,0,0,
305,7,2015-07-12,0.0,0.0,0.0,0,0,0,
306,7,2015-07-12,0.0,0.0,0.0,0,0,0,
307,7,2015-07-12,0.0,0.0,0.0,0,0,0,
309,7,2015-07-12,0.0,0.0,0.0,0,0,0,
310,7,2015-07-12,3459.0,263.0,1.0,0,0,0,
311,7,2015-07-12,0.0,0.0,0.0,0,0,0,
312,7,2015-07-12,0.0,0.0,0.0,0,0,0,
313,7,2015-07-12,0.0,0.0,0.0,0,0,0,
314,7,2015-07-12,0.0,0.0,0.0,0,0,0,
316,7,2015-07-12,0.0,0.0,0.0,0,0,0,
317,7,2015-07-12,0.0,0.0,0.0,0,0,0,
318,7,2015-07-12,0.0,0.0,0.0,0,0,0,
319,7,2015-07-12,0.0,0.0,0.0,0,0,0,
320,7,2015-07-12,0.0,0.0,0.0,0,0,0,
321,7,2015-07-12,0.0,0.0,0.0,0,0,0,
322,7,2015-07-12,0.0,0.0,0.0,0,0,0,
323,7,2015-07-12,0.0,0.0,0.0,0,0,0,
326,7,2015-07-12,0.0,0.0,0.0,0,0,0,
328,7,2015-07-12,0.0,0.0,0.0,0,0,0,
330,7,2015-07-12,0.0,0.0,0.0,0,0,0,
331,7,2015-07-12,0.0,0.0,0.0,0,0,0,
332,7,2015-07-12,0.0,0.0,0.0,0,0,0,
333,7,2015-07-12,0.0,0.0,0.0,0,0,0,
334,7,2015-07-12,0.0,0.0,0.0,0,0,0,
335,7,2015-07-12,8456.0,1430.0,1.0,0,0,0,
337,7,2015-07-12,0.0,0.0,0.0,0,0,0,
338,7,2015-07-12,0.0,0.0,0.0,0,0,0,
339,7,2015-07-12,0.0,0.0,0.0,0,0,0,
340,7,2015-07-12,0.0,0.0,0.0,0,0,0,
341,7,2015-07-12,0.0,0.0,0.0,0,0,0,
342,7,2015-07-12,0.0,0.0,0.0,0,0,0,
343,7,2015-07-12,0.0,0.0,0.0,0,0,0,
344,7,2015-07-12,0.0,0.0,0.0,0,0,0,
345,7,2015-07-12,0.0,0.0,0.0,0,0,0,
346,7,2015-07-12,0.0,0.0,0.0,0,0,0,
347,7,2015-07-12,0.0,0.0,0.0,0,0,0,
348,7,2015-07-12,0.0,0.0,0.0,0,0,0,
349,7,2015-07-12,0.0,0.0,0.0,0,0,0,
351,7,2015-07-12,0.0,0.0,0.0,0,0,0,
352,7,2015-07-12,0.0,0.0,0.0,0,0,0,
353,7,2015-07-12,9118.0,2091.0,1.0,0,0,0,
354,7,2015-07-12,0.0,0.0,0.0,0,0,0,
355,7,2015-07-12,0.0,0.0,0.0,0,0,0,
356,7,2015-07-12,0.0,0.0,0.0,0,0,0,
357,7,2015-07-12,0.0,0.0,0.0,0,0,0,
358,7,2015-07-12,0.0,0.0,0.0,0,0,0,
359,7,2015-07-12,0.0,0.0,0.0,0,0,0,
360,7,2015-07-12,0.0,0.0,0.0,0,0,0,
361,7,2015-07-12,0.0,0.0,0.0,0,0,0,
362,7,2015-07-12,0.0,0.0,0.0,0,0,0,
363,7,2015-07-12,0.0,0.0,0.0,0,0,0,
364,7,2015-07-12,0.0,0.0,0.0,0,0,0,
365,7,2015-07-12,0.0,0.0,0.0,0,0,0,
366,7,2015-07-12,0.0,0.0,0.0,0,0,0,
367,7,2015-07-12,0.0,0.0,0.0,0,0,0,
368,7,2015-07-12,0.0,0.0,0.0,0,0,0,
370,7,2015-07-12,0.0,0.0,0.0,0,0,0,
373,7,2015-07-12,0.0,0.0,0.0,0,0,0,
375,7,2015-07-12,0.0,0.0,0.0,0,0,0,
376,7,2015-07-12,0.0,0.0,0.0,0,0,0,
377,7,2015-07-12,0.0,0.0,0.0,0,0,0,
379,7,2015-07-12,0.0,0.0,0.0,0,0,0,
380,7,2015-07-12,0.0,0.0,0.0,0,0,0,
381,7,2015-07-12,0.0,0.0,0.0,0,0,0,
383,7,2015-07-12,0.0,0.0,0.0,0,0,0,
385,7,2015-07-12,0.0,0.0,0.0,0,0,0,
386,7,2015-07-12,0.0,0.0,0.0,0,0,0,
387,7,2015-07-12,0.0,0.0,0.0,0,0,0,
390,7,2015-07-12,0.0,0.0,0.0,0,0,0,
391,7,2015-07-12,0.0,0.0,0.0,0,0,0,
392,7,2015-07-12,0.0,0.0,0.0,0,0,0,
393,7,2015-07-12,0.0,0.0,0.0,0,0,0,
394,7,2015-07-12,0.0,0.0,0.0,0,0,0,
395,7,2015-07-12,0.0,0.0,0.0,0,0,0,
396,7,2015-07-12,0.0,0.0,0.0,0,0,0,
397,7,2015-07-12,0.0,0.0,0.0,0,0,0,
398,7,2015-07-12,0.0,0.0,0.0,0,0,0,
400,7,2015-07-12,0.0,0.0,0.0,0,0,0,
401,7,2015-07-12,0.0,0.0,0.0,0,0,0,
402,7,2015-07-12,0.0,0.0,0.0,0,0,0,
403,7,2015-07-12,0.0,0.0,0.0,0,0,0,
404,7,2015-07-12,0.0,0.0,0.0,0,0,0,
405,7,2015-07-12,0.0,0.0,0.0,0,0,0,
406,7,2015-07-12,0.0,0.0,0.0,0,0,0,
407,7,2015-07-12,0.0,0.0,0.0,0,0,0,
408,7,2015-07-12,0.0,0.0,0.0,0,0,0,
409,7,2015-07-12,0.0,0.0,0.0,0,0,0,
410,7,2015-07-12,0.0,0.0,0.0,0,0,0,
413,7,2015-07-12,0.0,0.0,0.0,0,0,0,
414,7,2015-07-12,0.0,0.0,0.0,0,0,0,
415,7,2015-07-12,0.0,0.0,0.0,0,0,0,
416,7,2015-07-12,0.0,0.0,0.0,0,0,0,
417,7,2015-07-12,0.0,0.0,0.0,0,0,0,
418,7,2015-07-12,0.0,0.0,0.0,0,0,0,
419,7,2015-07-12,0.0,0.0,0.0,0,0,0,
420,7,2015-07-12,0.0,0.0,0.0,0,0,0,
421,7,2015-07-12,0.0,0.0,0.0,0,0,0,
423,7,2015-07-12,15075.0,2403.0,1.0,0,0,0,
425,7,2015-07-12,0.0,0.0,0.0,0,0,0,
426,7,2015-07-12,0.0,0.0,0.0,0,0,0,
427,7,2015-07-12,0.0,0.0,0.0,0,0,0,
428,7,2015-07-12,0.0,0.0,0.0,0,0,0,
429,7,2015-07-12,0.0,0.0,0.0,0,0,0,
430,7,2015-07-12,0.0,0.0,0.0,0,0,0,
432,7,2015-07-12,0.0,0.0,0.0,0,0,0,
433,7,2015-07-12,2057.0,236.0,1.0,0,0,0,
434,7,2015-07-12,0.0,0.0,0.0,0,0,0,
435,7,2015-07-12,0.0,0.0,0.0,0,0,0,
436,7,2015-07-12,0.0,0.0,0.0,0,0,0,
437,7,2015-07-12,0.0,0.0,0.0,0,0,0,
438,7,2015-07-12,0.0,0.0,0.0,0,0,0,
440,7,2015-07-12,0.0,0.0,0.0,0,0,0,
441,7,2015-07-12,0.0,0.0,0.0,0,0,0,
442,7,2015-07-12,0.0,0.0,0.0,0,0,0,
443,7,2015-07-12,0.0,0.0,0.0,0,0,0,
444,7,2015-07-12,0.0,0.0,0.0,0,0,0,
447,7,2015-07-12,0.0,0.0,0.0,0,0,0,
448,7,2015-07-12,0.0,0.0,0.0,0,0,0,
450,7,2015-07-12,0.0,0.0,0.0,0,0,0,
452,7,2015-07-12,0.0,0.0,0.0,0,0,0,
453,7,2015-07-12,5276.0,660.0,1.0,0,0,0,
454,7,2015-07-12,0.0,0.0,0.0,0,0,0,
455,7,2015-07-12,0.0,0.0,0.0,0,0,0,
456,7,2015-07-12,0.0,0.0,0.0,0,0,0,
457,7,2015-07-12,0.0,0.0,0.0,0,0,0,
458,7,2015-07-12,0.0,0.0,0.0,0,0,0,
459,7,2015-07-12,0.0,0.0,0.0,0,0,0,
460,7,2015-07-12,0.0,0.0,0.0,0,0,0,
461,7,2015-07-12,0.0,0.0,0.0,0,0,0,
463,7,2015-07-12,0.0,0.0,0.0,0,0,0,
464,7,2015-07-12,0.0,0.0,0.0,0,0,0,
466,7,2015-07-12,0.0,0.0,0.0,0,0,0,
467,7,2015-07-12,0.0,0.0,0.0,0,0,0,
468,7,2015-07-12,0.0,0.0,0.0,0,0,0,
469,7,2015-07-12,0.0,0.0,0.0,0,0,0,
471,7,2015-07-12,0.0,0.0,0.0,0,0,0,
472,7,2015-07-12,0.0,0.0,0.0,0,0,0,
473,7,2015-07-12,0.0,0.0,0.0,0,0,0,
474,7,2015-07-12,0.0,0.0,0.0,0,0,0,
475,7,2015-07-12,0.0,0.0,0.0,0,0,0,
476,7,2015-07-12,0.0,0.0,0.0,0,0,0,
477,7,2015-07-12,0.0,0.0,0.0,0,0,0,
478,7,2015-07-12,0.0,0.0,0.0,0,0,0,
479,7,2015-07-12,0.0,0.0,0.0,0,0,0,
480,7,2015-07-12,0.0,0.0,0.0,0,0,0,
481,7,2015-07-12,0.0,0.0,0.0,0,0,0,
482,7,2015-07-12,0.0,0.0,0.0,0,0,0,
483,7,2015-07-12,0.0,0.0,0.0,0,0,0,
484,7,2015-07-12,0.0,0.0,0.0,0,0,0,
485,7,2015-07-12,0.0,0.0,0.0,0,0,0,
486,7,2015-07-12,0.0,0.0,0.0,0,0,0,
487,7,2015-07-12,0.0,0.0,0.0,0,0,0,
488,7,2015-07-12,0.0,0.0,0.0,0,0,0,
490,7,2015-07-12,0.0,0.0,0.0,0,0,0,
491,7,2015-07-12,0.0,0.0,0.0,0,0,0,
492,7,2015-07-12,0.0,0.0,0.0,0,0,0,
493,7,2015-07-12,0.0,0.0,0.0,0,0,0,
494,7,2015-07-12,8525.0,1214.0,1.0,0,0,0,
495,7,2015-07-12,0.0,0.0,0.0,0,0,0,
496,7,2015-07-12,0.0,0.0,0.0,0,0,0,
497,7,2015-07-12,0.0,0.0,0.0,0,0,0,
498,7,2015-07-12,0.0,0.0,0.0,0,0,0,
499,7,2015-07-12,0.0,0.0,0.0,0,0,0,
500,7,2015-07-12,0.0,0.0,0.0,0,0,0,
501,7,2015-07-12,0.0,0.0,0.0,0,0,0,
502,7,2015-07-12,0.0,0.0,0.0,0,0,0,
503,7,2015-07-12,0.0,0.0,0.0,0,0,0,
504,7,2015-07-12,0.0,0.0,0.0,0,0,0,
505,7,2015-07-12,0.0,0.0,0.0,0,0,0,
506,7,2015-07-12,0.0,0.0,0.0,0,0,0,
507,7,2015-07-12,0.0,0.0,0.0,0,0,0,
509,7,2015-07-12,0.0,0.0,0.0,0,0,0,
510,7,2015-07-12,0.0,0.0,0.0,0,0,0,
512,7,2015-07-12,8768.0,1557.0,1.0,0,0,0,
513,7,2015-07-12,0.0,0.0,0.0,0,0,0,
514,7,2015-07-12,0.0,0.0,0.0,0,0,0,
515,7,2015-07-12,0.0,0.0,0.0,0,0,0,
517,7,2015-07-12,0.0,0.0,0.0,0,0,0,
518,7,2015-07-12,0.0,0.0,0.0,0,0,0,
519,7,2015-07-12,0.0,0.0,0.0,0,0,0,
520,7,2015-07-12,0.0,0.0,0.0,0,0,0,
521,7,2015-07-12,0.0,0.0,0.0,0,0,0,
522,7,2015-07-12,0.0,0.0,0.0,0,0,0,
523,7,2015-07-12,0.0,0.0,0.0,0,0,0,
524,7,2015-07-12,2507.0,237.0,1.0,0,0,0,
525,7,2015-07-12,0.0,0.0,0.0,0,0,0,
527,7,2015-07-12,0.0,0.0,0.0,0,0,0,
528,7,2015-07-12,0.0,0.0,0.0,0,0,0,
530,7,2015-07-12,5436.0,950.0,1.0,0,0,0,
531,7,2015-07-12,0.0,0.0,0.0,0,0,0,
532,7,2015-07-12,0.0,0.0,0.0,0,0,0,
533,7,2015-07-12,0.0,0.0,0.0,0,0,0,
534,7,2015-07-12,0.0,0.0,0.0,0,0,0,
535,7,2015-07-12,0.0,0.0,0.0,0,0,0,
536,7,2015-07-12,0.0,0.0,0.0,0,0,0,
537,7,2015-07-12,0.0,0.0,0.0,0,0,0,
539,7,2015-07-12,0.0,0.0,0.0,0,0,0,
540,7,2015-07-12,0.0,0.0,0.0,0,0,0,
541,7,2015-07-12,0.0,0.0,0.0,0,0,0,
542,7,2015-07-12,0.0,0.0,0.0,0,0,0,
543,7,2015-07-12,0.0,0.0,0.0,0,0,0,
546,7,2015-07-12,0.0,0.0,0.0,0,0,0,
547,7,2015-07-12,0.0,0.0,0.0,0,0,0,
548,7,2015-07-12,0.0,0.0,0.0,0,0,0,
549,7,2015-07-12,0.0,0.0,0.0,0,0,0,
550,7,2015-07-12,0.0,0.0,0.0,0,0,0,
551,7,2015-07-12,0.0,0.0,0.0,0,0,0,
554,7,2015-07-12,0.0,0.0,0.0,0,0,0,
