Store,Sales,Customers,DayOfWeek,Open,Promo,SchoolHoliday,StateHoliday
576,5250,425,2,1,0,0,0
276,6650,325,0,1,1,0,0
26,8650,875,2,1,1,1,0
276,3650,475,2,1,0,0,0
76,5550,675,2,1,0,0,0
876,5350,725,2,1,0,0,0
526,5650,1225,2,1,1,0,0
326,7450,725,2,1,0,0,0
426,8750,925,2,1,0,0,0
526,3050,525,2,1,0,0,0
1076,7950,525,2,1,1,0,0
676,7750,975,2,1,0,0,0
926,5050,525,2,1,0,0,0
526,8750,1175,0,1,1,1,0
976,5250,525,2,1,1,0,0
126,5250,775,2,1,0,0,0
926,8150,725,0,0,1,0,0
226,5650,425,2,1,0,0,0
76,16150,575,2,1,0,0,0
76,0,0,2,1,1,0,0
176,0,0,2,1,1,0,0
1026,7250,925,2,1,0,0,0
626,6450,825,2,1,1,1,0
276,7750,725,2,1,0,0,0
1076,5750,475,2,1,1,0,0
976,5750,725,2,1,0,0,0
126,3850,475,2,0,1,0,0
26,0,0,0,1,1,1,0
176,8550,1025,2,1,0,0,0
226,6150,675,2,1,0,0,0
576,2750,325,2,1,0,0,0
426,8750,925,2,1,0,0,0
376,6950,575,2,1,1,0,0
176,0,1175,2,1,1,1,0
526,7150,625,2,1,0,0,0
776,3550,375,2,1,0,0,0
1076,8850,625,2,1,0,0,0
76,8150,575,2,1,1,1,0
526,4250,1775,2,1,0,0,0
976,8250,625,2,1,0,0,0
576,9750,725,0,1,1,1,0
876,8150,925,2,0,0,0,a
476,4850,425,2,0,1,0,0
176,4150,425,2,1,0,0,0
576,3650,425,2,1,0,0,0
1076,0,0,2,1,1,0,0
376,7550,925,0,1,1,1,0
176,6150,825,2,1,0,0,0
576,4550,675,2,1,0,0,0
426,2350,1275,2,1,0,0,0
226,0,0,0,1,1,1,0
126,7150,575,2,1,0,0,0
376,3950,475,2,1,0,0,0
226,3750,1175,2,1,0,0,0
26,0,0,2,1,0,0,0
276,9150,275,2,1,0,0,0
876,0,0,0,1,1,0,0
476,3750,325,2,1,0,0,0
676,7450,875,2,1,1,0,0
1026,6550,875,2,1,0,0,0
676,4550,1725,0,1,1,0,0
926,7150,1175,2,1,0,0,0
626,5550,825,2,0,1,0,0
626,4250,475,2,1,0,0,0
176,4650,475,2,0,1,1,0
1026,5550,925,2,0,1,0,0
876,0,475,2,0,1,0,0
76,7150,675,0,0,1,0,0
1026,7850,775,2,1,1,1,0
426,5150,675,0,1,1,0,0
576,8050,475,0,1,1,0,0
476,11950,975,2,1,0,0,0
76,4250,525,2,1,1,0,0
626,7650,525,2,1,0,0,0
626,7050,775,2,1,0,0,0
576,5950,425,0,0,1,0,0
826,21150,375,2,1,0,0,0
226,0,0,2,1,0,0,0
926,13550,625,2,1,0,0,0
176,8350,725,0,0,1,0,0
426,0,0,2,0,1,1,0
376,7550,925,0,1,1,1,0
926,8150,725,0,1,1,0,0
526,4450,1325,2,1,1,0,0
876,8750,1225,2,1,0,0,0
226,6550,525,2,1,1,0,0
476,7750,625,2,1,0,0,0
426,7150,725,2,0,1,1,0
726,6550,675,2,1,0,0,0
976,0,0,2,1,0,0,0
276,3150,425,2,1,0,0,0
1026,3450,325,0,1,1,1,0
476,8650,675,2,1,0,0,0
426,7150,725,2,1,1,0,0
1026,4050,375,0,0,1,0,0
76,10650,725,0,0,1,0,0
726,10850,1075,2,1,0,0,0
276,4350,3375,2,1,0,0,0
726,0,0,2,1,1,0,0
1026,10750,575,0,1,0,0,0
826,5350,625,2,1,0,0,0
876,5250,325,0,0,1,0,0
326,0,0,0,0,1,0,0
826,10850,425,2,1,0,0,0
426,1750,625,2,1,0,0,0
976,7550,675,0,1,1,1,0
126,11150,675,2,1,0,0,0
276,6450,625,2,1,1,0,0
726,4950,775,2,1,1,1,0
226,9750,1125,2,1,0,0,0
876,5650,525,0,1,1,1,0
276,3650,425,2,1,0,0,0
626,5250,475,2,1,0,0,0
326,4250,475,0,1,1,0,0
226,0,0,2,1,0,0,0
926,4550,525,2,1,0,0,0
626,2850,725,0,0,0,1,0
126,3550,425,2,0,1,0,0
526,3950,425,0,0,1,0,0
726,9650,875,2,1,0,0,0
926,9250,825,2,1,0,0,0
376,8650,925,0,1,1,1,0
976,5250,525,2,1,1,0,0
76,6750,575,2,1,0,0,0
1102,0,0,2,1,0,0,0
126,3950,525,2,1,0,0,0
1026,6450,525,0,0,1,0,0
776,7050,625,2,1,0,0,0
926,9050,0,2,1,0,0,0
876,7650,425,2,1,1,0,0
26,10350,675,2,1,1,0,0
776,0,0,2,0,1,1,0
726,5150,425,2,1,0,0,0
376,10750,1175,2,1,0,0,0
576,11550,1775,2,1,0,0,0
426,8750,1575,2,1,0,0,0
426,6650,575,2,1,0,0,0
626,5750,625,2,1,1,1,0
326,6150,525,2,1,0,0,0
76,0,0,2,0,0,1,a
676,3650,475,2,1,0,0,0
26,16450,625,2,1,0,0,0
826,0,0,2,0,1,1,0
626,7450,725,0,1,1,0,0
726,0,0,2,1,1,1,0
926,4950,725,2,1,0,0,0
626,4650,525,2,1,1,1,0
526,11550,625,2,1,0,0,0
76,0,0,2,0,1,1,0
776,4150,575,2,1,0,0,0
876,3550,325,2,1,0,0,0
176,5850,525,2,0,1,0,0
276,8550,575,2,1,0,0,0
876,3350,1025,2,1,0,0,0
1076,4250,425,2,1,0,0,0
676,11550,925,2,1,0,0,0
1026,5650,875,2,1,0,0,0
26,10650,675,2,1,0,0,0
926,4050,925,2,1,0,0,0
126,5550,1125,2,1,1,1,0
326,3750,0,2,1,0,0,0
976,0,0,2,1,1,0,0
1026,7950,925,2,1,1,0,0
476,0,0,2,1,0,0,0
676,0,0,2,1,1,0,0
626,8150,1075,2,1,0,0,0
76,5350,675,2,1,1,1,0
326,0,0,2,0,1,1,0
876,7950,675,2,1,0,0,0
276,14650,2525,2,1,0,0,0
176,12350,1075,2,1,0,0,0
76,10150,875,2,1,1,0,0
1076,9950,1025,2,1,0,0,0
576,0,775,2,1,0,0,0
26,9150,625,2,1,0,0,0
126,4250,575,2,1,0,0,0
476,0,0,2,1,1,0,0
926,2150,275,2,1,0,0,0
826,9150,675,2,1,0,0,0
826,9050,1075,2,1,0,0,0
676,4250,425,2,1,0,0,0
626,5550,425,2,1,0,0,0
0,0,0,2,1,0,0,0
226,3450,1175,2,1,0,0,0
576,6350,425,2,1,1,0,0
976,4950,625,2,1,0,0,0
126,3650,475,2,1,0,0,0
1102,5550,575,2,1,0,0,0
1076,5250,525,2,1,0,0,0
426,4750,525,0,1,1,1,0
926,4350,625,2,1,0,0,0
576,2850,375,2,1,1,0,0
526,4250,1475,2,0,1,0,0
826,4450,575,2,1,0,0,0
576,7050,925,2,1,0,0,0
476,8650,675,2,1,0,0,0
376,7150,625,0,1,1,1,0
576,6950,975,2,1,0,0,0
526,4750,525,2,1,0,0,0
726,2950,275,2,1,0,0,0
376,8150,675,0,1,1,1,0
1026,6050,525,2,0,1,1,0
676,18950,1375,2,1,1,0,0
76,4450,1225,2,1,1,1,0
426,6150,525,2,1,0,0,0
876,7250,675,2,1,0,0,0
326,7850,675,2,1,0,0,0
26,8150,2025,2,1,0,0,0
926,6750,1275,2,1,0,0,0
26,0,0,2,1,0,0,0
76,0,0,2,0,1,1,0
26,6150,775,2,1,0,0,0
726,0,0,2,1,1,1,0
626,5650,525,2,1,0,0,0
776,6950,425,2,1,0,0,0
1076,0,0,2,1,0,0,0
1026,0,0,2,1,0,0,0
226,8050,1025,2,1,0,0,0
1076,11850,875,2,1,1,0,0
1026,2750,1125,0,1,1,1,0
226,3050,275,2,1,0,0,0
176,7750,675,2,1,1,0,0
26,4250,475,0,1,1,1,0
1026,4050,725,0,0,1,0,0
626,14050,875,2,1,0,0,0
776,9950,1025,2,1,0,0,0
976,5250,525,0,1,1,0,0
776,9950,1025,2,1,0,0,0
926,6150,1225,2,1,0,0,0
776,6650,575,2,1,0,0,0
1076,6550,575,2,1,0,0,0
526,7950,775,0,0,1,0,0
976,8250,975,2,1,1,0,0
1076,0,0,0,1,1,1,0
26,7650,675,0,0,0,1,0
376,3050,325,2,1,0,0,0
376,8150,675,0,1,1,1,0
426,0,0,2,1,1,0,0
476,0,775,2,1,0,0,0
876,7050,625,2,1,0,0,0
1102,4550,425,2,1,0,0,0
976,7750,725,2,1,1,1,0
776,9950,1025,2,1,0,0,0
876,7050,775,2,0,0,1,a
326,6550,675,0,1,1,0,0
126,7850,625,2,1,1,0,0
376,5350,725,2,1,0,0,0
576,6750,525,2,1,0,0,0
26,4650,525,2,1,0,0,0
876,5250,625,2,1,0,0,0
726,7550,525,2,1,0,0,0
876,3850,675,2,1,0,0,0
26,0,0,2,1,0,0,0
576,7750,625,2,0,1,0,0
26,5050,625,0,1,1,1,0
226,0,0,2,1,1,0,0
376,9950,875,2,1,0,0,0
126,5350,625,2,1,1,0,0
626,12550,725,0,0,0,1,0
276,0,0,0,1,1,1,0
76,5150,525,2,1,0,0,0
1026,7850,825,2,1,0,0,0
526,8550,625,2,1,1,0,0
76,8350,775,2,1,0,0,0
1076,5050,775,2,1,1,0,0
1026,9950,325,2,1,0,0,0
1102,3850,525,2,1,0,0,0
726,9950,775,2,1,0,0,0
76,8850,825,0,1,1,0,0
326,4550,425,2,1,1,0,0
226,0,0,2,1,1,0,0
576,8050,875,2,1,0,0,0
1076,8550,675,2,1,0,0,0
626,4750,725,2,1,0,0,0
876,8150,775,2,1,0,0,0
76,10150,875,2,0,1,0,0
476,7650,775,2,1,0,0,0
326,13450,425,0,1,1,1,0
876,10350,1125,2,1,1,0,0
776,4350,375,2,1,0,0,0
376,0,0,0,1,1,0,0
876,5650,475,2,1,0,0,0
576,7150,1025,2,1,0,0,0
726,11150,775,2,1,0,0,0
176,6550,525,0,0,1,0,0
1076,0,0,2,1,0,0,0
826,14450,1025,2,1,0,0,0
876,8750,825,2,1,0,0,0
826,10550,775,2,1,0,0,0
376,3550,1025,2,1,1,1,0
426,5350,425,2,1,1,1,0
926,5750,625,0,1,1,1,0
926,18650,2225,2,1,0,0,0
476,9750,1075,2,1,1,0,0
976,8550,0,2,1,0,0,0
576,4350,475,2,1,0,0,0
1026,8450,725,2,1,0,0,0
26,3250,925,0,0,1,0,0
726,0,0,2,1,1,0,0
1102,4750,625,0,0,1,0,0
926,5550,1225,2,1,1,0,0
26,5650,575,2,1,0,0,0
626,5850,625,2,1,0,0,0
1076,9350,775,0,1,1,1,0
176,4550,375,2,1,0,0,0
26,0,1025,2,1,1,0,0
26,2850,675,2,1,0,0,0
276,6850,2825,2,1,0,0,0
826,7950,925,2,1,1,1,0
676,9850,1125,0,1,1,1,0
876,0,0,2,1,0,0,0
976,4050,525,2,1,0,0,0
626,13350,1775,2,1,1,0,0
426,6750,1475,2,1,1,0,0
426,2350,1275,2,1,0,0,0
26,11750,1275,2,1,1,0,0
526,5350,675,2,1,0,0,0
626,4750,375,0,1,1,1,0
576,0,0,2,1,1,0,0
676,4550,525,2,1,0,0,0
226,4950,475,2,1,1,0,0
76,6050,825,2,0,1,0,0
276,4250,825,2,1,0,0,0
726,12150,225,2,1,0,0,0
676,5550,625,2,0,1,0,0
926,8150,725,0,0,1,0,0
526,8050,825,2,1,1,0,0
226,4650,375,2,1,0,0,0
776,0,0,2,1,1,1,0
226,7750,3575,2,1,1,0,0
876,0,0,2,1,1,1,0
126,3550,425,2,1,1,0,0
26,5250,325,2,1,0,0,0
26,5050,475,2,0,1,0,0
76,5450,575,2,0,1,0,0
576,8250,675,2,0,0,1,a
476,12250,1525,2,1,0,0,0
76,0,1325,2,1,1,1,0
26,3150,475,2,1,0,0,0
476,6550,625,2,1,1,0,0
226,2950,525,2,1,0,0,0
476,2750,725,0,1,1,1,0
176,8050,775,2,1,0,0,0
76,7350,575,2,1,0,0,0
576,4150,375,0,1,1,0,0
126,6550,575,2,1,0,0,0
826,12950,0,2,1,0,0,0
976,8950,825,2,1,0,0,0
1076,4450,425,2,1,1,0,0
276,0,0,2,1,0,0,0
1076,9650,625,2,1,0,0,0
276,0,0,0,0,0,0,0
226,8650,775,2,1,1,1,0
876,4050,425,0,0,1,0,0
726,0,0,2,1,0,0,0
176,8850,1175,0,1,1,1,0
826,5850,875,2,1,0,0,0
376,9050,675,2,1,0,0,0
226,6850,575,2,1,0,0,0
626,0,0,2,1,1,0,0
76,6850,625,2,1,0,0,0
526,8050,1375,0,1,1,0,0
976,4650,675,2,0,1,0,0
576,20550,1525,2,1,0,0,0
76,0,725,2,1,0,0,0
376,5250,575,2,1,1,0,0
976,10450,1075,0,0,1,0,0
676,0,0,2,1,0,0,0
876,7150,275,2,1,1,1,0
576,7050,675,2,1,0,1,a
176,8650,125,0,1,1,1,0
126,22150,875,2,1,1,0,0
476,3150,375,2,1,0,0,0
376,6250,425,0,0,0,1,0
576,3150,1075,2,1,0,0,0
526,9550,775,0,1,1,0,0
26,5550,525,2,1,0,0,0
76,9750,775,0,1,1,1,0
26,3450,425,2,1,0,0,0
126,10450,725,2,1,0,0,0
526,7450,1025,0,0,0,1,0
876,5550,625,2,1,1,0,0
776,3750,825,2,1,0,0,0
876,4650,575,2,1,0,0,0
1076,6650,2175,2,1,0,0,0
276,1950,675,2,1,0,0,0
276,5850,475,2,1,0,0,0
626,6050,575,2,1,1,0,0
476,8850,1075,2,1,1,0,0
826,6450,625,2,1,0,0,0
676,12950,625,0,1,0,0,0
176,11750,975,2,1,0,0,0
726,6350,1325,2,1,0,0,0
376,3350,1325,0,0,1,0,0
976,7350,1125,2,1,0,0,0
326,6050,675,2,1,1,0,0
626,10850,775,2,1,0,0,0
776,7750,675,2,0,1,0,0
526,4550,175,2,1,0,0,0
876,9350,875,2,1,1,0,0
626,4650,525,2,0,1,1,0
26,9450,675,2,1,0,0,0
576,0,0,2,1,0,0,0
1076,0,0,0,0,1,0,0
376,5850,675,2,1,0,0,0
626,7050,575,2,1,0,0,0
526,4750,675,0,1,1,1,0
1076,2650,775,2,1,0,0,0
976,7050,625,2,1,1,1,0
426,0,0,0,1,1,1,0
476,7150,675,2,1,0,0,0
176,4650,475,2,1,1,1,0
776,7050,675,2,1,0,0,0
576,11350,1075,2,1,1,1,0
926,8450,975,2,1,0,0,0
276,7250,925,2,1,0,0,0
476,4450,375,2,1,0,0,0
126,6750,675,2,1,1,0,0
926,6550,575,2,1,1,0,0
26,7150,575,2,1,0,0,0
676,5950,675,2,1,0,0,0
926,7150,975,2,1,0,0,0
776,9750,725,2,1,1,0,0
626,4750,375,0,1,1,0,0
26,15450,1025,2,1,0,0,0
1076,7850,975,2,1,0,0,0
276,8850,925,2,1,0,0,0
926,0,0,0,1,1,0,0
826,4050,475,2,1,0,0,0
576,6250,1475,2,1,1,1,0
126,8850,775,2,1,1,1,0
126,5850,875,2,1,0,0,0
526,4550,1775,2,1,0,0,0
26,0,0,2,1,0,0,0
876,5150,525,2,1,0,0,0
126,3650,475,2,1,0,0,0
776,5750,675,2,1,1,1,0
426,6750,625,2,1,1,0,0
726,7350,1025,2,1,0,0,0
226,0,0,2,1,0,0,0
226,9350,1025,2,1,1,0,0
476,8950,775,2,1,0,0,0
276,0,0,2,1,0,0,0
226,7350,775,2,1,1,1,0
476,4950,525,2,1,1,0,0
226,10350,975,2,1,0,0,0
776,8250,925,2,0,1,1,0
326,4250,475,0,0,1,0,0
876,7350,875,2,1,0,0,0
276,17850,825,2,1,0,0,a
926,18150,2025,2,1,0,0,0
176,11050,925,2,1,0,0,0
576,4250,625,2,1,0,0,0
826,3550,325,2,1,0,0,0
426,5350,725,2,1,1,0,0
376,8150,675,0,1,1,0,0
176,0,0,2,1,0,0,0
926,4650,525,2,1,0,0,0
226,6450,625,2,1,0,0,0
576,6950,675,2,1,0,0,0
876,5150,625,2,1,0,0,0
376,7550,975,0,1,1,1,0
476,4650,675,2,1,0,1,a
976,4550,575,2,1,1,0,0
676,8150,825,2,1,0,0,0
626,0,725,2,1,1,0,0
76,11250,975,0,0,1,0,0
176,8550,825,2,1,0,0,0
1026,6450,625,2,1,0,0,0
276,0,275,2,1,0,0,0
326,7150,825,0,1,1,1,0
26,5450,825,2,1,0,0,0
276,8650,775,2,1,0,0,0
626,0,0,2,0,1,0,0
126,7950,675,2,1,0,0,0
776,5350,475,2,1,1,0,0
626,6150,775,2,0,1,0,0
776,4850,525,2,1,1,1,0
276,7050,625,2,1,0,0,0
176,16050,875,0,1,1,1,0
1076,3850,375,2,1,0,0,0
526,11150,0,2,1,0,0,0
726,4350,375,2,1,0,0,0
526,0,0,2,1,0,0,0
376,7550,925,0,1,1,1,0
726,9750,975,2,1,0,0,0
276,6650,475,2,1,1,1,0
926,10450,1125,2,1,0,0,0
1026,7050,725,2,0,1,0,0
626,4750,425,2,1,0,0,0
876,9950,825,2,1,0,0,0
726,5550,475,2,1,0,0,0
276,0,0,2,1,0,0,0
926,10950,1375,0,0,1,0,0
1076,0,1275,2,0,1,0,0
476,7850,925,2,1,1,0,0
226,12250,675,2,1,0,0,0
676,0,0,2,1,0,0,0
876,8350,975,0,1,1,0,0
976,0,0,2,1,1,1,0
1076,7350,675,2,1,0,0,0
776,5550,525,2,1,1,0,0
76,9750,475,2,1,1,1,0
26,7550,725,2,1,0,0,0
826,4050,325,2,0,1,1,0
826,8250,1125,2,0,1,1,0
226,5650,425,2,1,0,0,0
776,0,0,2,1,0,0,0
626,6450,575,2,1,1,0,0
626,4650,525,2,0,1,0,0
226,5550,1225,0,1,0,0,0
626,7250,775,2,1,0,0,0
826,4250,575,2,1,0,0,0
876,10250,825,2,1,0,0,0
26,0,0,2,1,1,0,0
726,7450,675,2,1,0,0,0
176,0,0,2,1,0,0,0
626,6250,1675,2,1,1,1,0
176,8350,875,2,1,1,0,0
1026,7350,975,2,1,0,0,0
976,4850,775,2,1,0,0,0
676,8150,725,2,1,0,0,0
926,7250,825,2,1,0,0,0
976,7250,975,0,1,1,1,0
1026,8950,875,2,1,0,0,0
676,4650,475,0,1,1,1,0
776,11850,1125,2,1,0,0,0
676,11450,1225,2,1,0,0,0
476,15150,0,2,1,0,0,0
926,4750,1275,0,1,1,0,0
926,8150,725,0,0,1,0,0
126,0,0,2,1,0,0,0
226,11950,525,2,1,0,0,0
26,5550,525,2,1,0,0,0
876,8550,975,2,1,0,0,0
276,4950,525,2,1,1,0,0
626,14450,925,2,1,0,0,0
776,8550,625,2,1,0,0,0
726,5450,475,2,1,0,0,0
26,4550,425,2,1,0,0,0
876,23050,475,2,1,0,0,0
876,0,0,2,1,0,0,0
76,5550,575,2,1,0,0,0
526,7050,675,2,1,0,0,0
226,7250,625,0,1,1,1,0
1026,6450,475,2,1,0,0,0
976,0,0,2,1,0,0,0
1026,6750,675,2,1,1,1,0
76,9550,725,2,1,0,0,0
176,5650,775,2,1,0,0,0
876,7650,225,2,1,0,0,0
176,5050,525,2,1,0,0,0
76,0,0,2,1,0,0,0
576,5550,575,2,1,1,0,0
876,8150,975,2,1,1,0,0
476,5250,775,0,1,1,0,0
476,18450,975,2,1,0,0,0
676,7750,825,2,1,1,1,0
976,5450,625,2,1,0,0,0
376,8750,725,0,1,1,1,0
276,6150,575,2,1,0,0,0
626,3850,425,2,1,0,0,0
276,8350,925,2,1,0,0,0
676,8950,825,2,1,0,0,0
126,5650,625,2,1,0,0,0
76,7850,825,0,1,1,0,0
176,4750,625,2,1,0,0,0
1102,10050,575,2,1,0,0,0
1076,6350,925,2,1,1,0,0
26,5050,775,2,1,1,0,0
726,7350,675,2,1,0,0,0
576,6250,625,2,1,0,0,0
126,5950,775,2,1,0,0,0
176,2250,275,2,1,0,0,0
276,7050,625,2,1,0,0,0
226,4550,575,2,1,0,0,0
326,0,0,2,1,1,0,0
326,8550,1225,2,1,1,1,0
1076,6850,675,2,1,0,0,0
126,10850,925,2,1,0,0,0
126,7150,925,2,1,0,0,0
76,3050,375,2,1,0,0,0
276,14650,1125,2,1,0,0,0
1026,4250,325,2,1,0,0,0
776,4850,575,2,1,0,0,0
476,6550,625,2,0,1,1,0
676,7250,1525,2,0,1,0,0
676,3650,275,2,1,1,0,0
376,3250,375,0,0,1,0,0
76,6750,575,2,1,0,0,0
976,5750,575,2,1,1,0,0
276,9250,1325,2,1,0,0,0
26,6650,725,2,1,1,0,0
526,4750,525,2,1,0,0,0
1026,6150,675,0,0,0,1,0
826,6250,475,0,0,0,1,0
1076,5950,825,2,1,1,1,0
826,10350,1025,2,1,0,0,0
476,3450,375,2,1,0,0,0
926,2050,575,2,1,0,0,0
226,5450,725,0,0,1,0,0
1026,12150,625,2,1,0,0,0
826,6350,675,0,1,1,1,0
426,6650,575,2,1,0,0,0
426,7750,725,2,1,0,0,0
426,9750,625,2,1,1,0,0
126,6150,575,2,1,1,0,0
176,7450,925,2,1,0,0,0
276,3250,0,2,1,0,0,0
776,13550,475,2,1,0,0,0
426,4450,575,2,1,0,0,0
76,5950,575,2,1,0,0,0
876,4050,525,2,1,0,0,0
676,6050,525,2,1,1,0,0
926,5850,575,0,1,0,1,0
76,0,0,2,1,0,0,0
176,9550,675,2,1,0,0,0
176,8550,825,2,1,0,0,0
676,7650,725,2,1,0,0,0
926,15350,1125,2,1,0,0,0
526,7850,875,2,1,0,0,0
1026,6150,925,2,1,1,1,0
376,13150,1375,2,1,1,0,0
76,6850,625,2,1,1,0,0
876,6650,675,2,1,0,0,0
326,5250,575,0,1,1,0,0
576,0,0,2,1,1,0,0
726,11350,975,2,1,1,1,0
26,5850,725,0,1,1,0,0
126,6350,475,2,1,0,0,0
976,4850,775,2,1,1,1,0
526,3050,725,2,1,0,0,0
976,3550,1475,2,1,0,0,0
676,7550,775,0,1,1,0,0
426,29950,525,2,1,1,0,0
526,3850,475,2,1,1,1,0
826,11150,1225,2,0,1,1,0
126,6650,525,2,0,1,1,0
676,9150,1025,2,1,0,0,0
126,7950,625,2,0,1,1,0
726,0,0,2,1,0,0,0
676,10250,725,2,1,0,0,0
476,9150,775,2,1,0,0,0
376,10050,2425,2,1,0,0,0
1076,9550,725,2,1,0,0,0
676,6550,625,2,0,1,0,0
276,8350,775,2,1,0,0,0
726,7750,625,2,1,0,0,0
1102,0,0,2,1,0,0,0
626,4650,525,2,1,0,0,0
476,13150,425,2,1,1,0,0
326,0,0,2,1,0,0,0
1102,6150,525,0,1,1,1,0
876,2950,275,2,1,0,0,0
726,3750,375,0,1,1,1,0
526,5450,475,2,1,0,0,0
476,0,0,2,1,1,0,0
1076,5250,525,2,1,0,0,0
676,6250,275,2,0,1,0,0
126,6850,1125,2,1,0,0,0
276,5050,775,2,1,0,0,0
776,6850,625,2,1,0,0,0
176,7550,825,0,1,1,0,0
876,11450,475,2,1,0,0,0
26,10350,675,2,1,1,0,0
276,10150,775,0,1,1,0,0
926,4550,475,2,1,0,0,0
526,8550,925,2,1,1,0,0
526,7450,975,2,1,0,0,0
1076,4250,375,2,0,1,0,0
676,3350,1025,2,1,0,0,0
926,4350,375,2,1,0,0,0
226,0,0,2,0,1,1,0
126,9250,1825,2,1,0,0,0
426,4750,425,2,1,0,0,0
576,0,0,2,1,1,0,0
1102,5950,475,2,1,0,0,0
76,7950,3425,2,0,1,0,0
576,6150,625,2,0,1,0,0
326,3650,375,2,1,0,0,0
676,4650,525,2,1,0,0,0
726,5550,425,0,1,1,1,0
276,14050,975,2,1,0,0,0
426,6550,675,2,0,1,0,0
226,7650,1075,0,0,1,0,0
926,18650,525,2,1,0,0,0
276,8550,575,2,1,0,0,0
176,6950,575,2,1,0,0,0
426,4750,425,2,1,0,0,0
776,11350,525,2,1,0,0,0
876,14250,0,2,1,0,0,0
476,13250,475,2,1,0,0,0
126,3850,275,2,1,1,0,0
1026,12150,775,2,1,0,0,0
376,7550,925,0,1,1,1,0
426,3050,375,2,1,0,0,0
26,4350,575,2,1,1,1,0
76,6650,875,2,1,0,0,0
1076,8450,775,2,1,1,1,0
1102,3750,325,2,1,0,0,0
876,8250,925,2,0,1,1,0
226,6650,675,0,1,1,0,0
26,7550,725,2,1,0,0,0
326,2650,325,0,0,1,0,0
726,5650,575,2,1,1,0,0
76,8550,1025,2,0,1,1,0
676,4850,775,0,1,1,0,0
626,14050,375,2,1,0,0,0
1102,10050,225,2,1,0,0,0
626,13650,625,2,1,1,0,0
626,5550,425,2,1,1,0,0
76,7350,625,0,1,1,0,0
326,6550,675,0,1,1,0,0
526,0,0,0,1,1,1,0
526,11850,1125,2,1,0,0,0
26,3750,525,2,1,0,0,0
776,7550,775,2,1,0,0,0
776,11450,875,2,1,0,0,0
676,9050,1225,2,1,0,0,0
1076,6350,875,0,1,1,1,0
1076,13850,0,2,1,1,0,0
876,5350,225,2,1,0,0,0
926,9750,675,2,1,0,0,0
326,4850,725,0,1,1,1,0
976,4650,375,2,1,0,0,0
426,4150,525,2,1,1,0,0
26,15850,525,0,1,1,1,0
626,2850,975,2,1,0,0,0
276,3950,6825,2,1,0,0,a
326,6050,525,2,1,1,1,0
276,4450,525,2,0,1,0,0
476,15450,3175,2,1,0,0,0
276,0,0,2,1,0,0,0
226,4950,475,2,1,1,1,0
226,2950,375,2,1,0,0,0
1076,5050,1325,2,1,1,0,0
76,4250,425,2,1,1,1,0
1076,0,0,2,1,0,0,0
576,5950,525,2,1,0,0,0
676,7050,1775,2,0,1,0,0
376,0,0,0,0,1,0,0
426,6650,525,2,1,0,0,0
876,7050,925,2,1,0,0,0
726,4550,425,2,1,0,0,0
626,4350,475,2,0,1,0,0
276,0,0,2,1,0,0,0
626,10950,875,0,0,1,0,0
426,13650,425,2,1,1,0,0
376,4950,425,2,1,0,0,0
76,5950,0,2,1,0,0,0
476,15150,0,2,1,0,0,0
376,4750,575,2,1,0,0,0
976,3350,375,2,1,1,1,0
726,9650,1125,2,1,1,0,0
776,11450,1375,2,1,0,0,0
576,5450,925,2,1,1,1,0
1026,7450,0,2,1,0,0,0
76,6050,825,2,1,1,1,0
126,6450,775,2,1,1,0,0
626,4350,375,2,1,1,1,0
1102,0,0,2,1,0,0,0
776,14250,1625,2,1,0,0,0
276,0,0,2,1,1,1,0
276,5050,975,2,1,1,0,0
676,0,0,2,1,0,0,0
476,7450,375,2,1,0,0,0
176,4950,425,2,1,0,0,0
726,0,0,2,1,0,0,0
776,7850,975,2,1,0,0,0
526,4150,625,2,1,0,0,0
1076,7950,675,0,1,1,0,0
1076,4750,525,2,1,0,0,0
126,13750,1275,2,1,0,0,0
526,3250,425,2,0,1,1,0
776,0,0,2,1,0,0,0
1076,8950,775,0,1,1,0,0
726,4150,525,2,1,1,0,0
226,2550,325,2,1,1,0,0
26,6550,575,2,1,0,0,0
326,4050,375,2,0,1,1,0
26,6850,725,2,1,0,0,0
826,3450,475,2,1,0,0,0
1026,5050,325,2,1,1,1,0
826,9050,575,2,1,0,0,0
326,6750,525,2,1,0,0,0
176,6150,575,2,1,0,0,0
26,3050,625,2,1,0,0,0
326,4250,475,0,0,1,0,0
1102,5650,625,2,1,0,0,0
476,9850,675,0,0,1,0,0
776,3550,525,2,1,1,1,0
726,12150,675,2,1,0,0,0
626,9750,1075,0,1,1,1,0
576,8650,875,2,1,0,0,0
326,4150,475,2,1,0,0,0
76,6150,525,2,1,0,0,0
626,11850,525,2,1,0,0,0
1026,5150,375,2,1,0,0,0
926,0,925,2,1,1,0,0
926,8150,725,0,0,1,0,0
276,0,0,2,1,0,0,0
776,9850,575,2,1,0,0,0
176,0,0,2,0,1,1,0
826,6350,675,0,1,1,1,0
676,10050,1025,2,1,0,0,0
126,4450,375,2,1,1,0,0
576,6450,575,2,1,0,0,0
676,12650,425,2,1,0,0,0
976,5850,525,2,0,1,1,0
76,23350,725,2,1,0,0,0
776,6050,975,2,1,0,0,0
1026,7750,1025,2,1,1,1,0
1102,0,0,2,0,1,0,0
176,0,0,2,1,1,0,0
326,5250,575,2,1,1,0,0
